Date time,Voeding (g),FOS/TAC,Voeding 11h,Voeding 23h,Voeding 35h,Voeding 47h,Voeding 59h,Voeding 71h,Voeding 95h,Voeding 119h,Voeding 143h,Voeding 167h,Gemiddelde gasproductie (L/dag)
2-6-2022 00:00,0.0,0.421,39.2,58.8,111.1,137.2,215.6,254.8,254.8,254.8,254.8,254.8,12.17
2-6-2022 01:00,0.0,0.425,39.2,58.8,111.1,137.2,215.6,254.8,254.8,254.8,254.8,254.8,12.84
2-6-2022 02:00,0.0,0.429,39.2,58.8,111.1,137.2,215.6,254.8,254.8,254.8,254.8,254.8,13.36
2-6-2022 03:00,0.0,0.433,39.2,58.8,111.1,137.2,215.6,254.8,254.8,254.8,254.8,254.8,13.95
2-6-2022 04:00,0.0,0.437,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,254.8,14.37
2-6-2022 05:00,0.0,0.441,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,254.8,13.93
2-6-2022 06:00,0.0,0.444,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,254.8,13.12
2-6-2022 07:00,0.0,0.448,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,254.8,12.27
2-6-2022 08:00,0.0,0.452,0.0,58.8,58.8,137.2,137.2,254.8,254.8,254.8,254.8,254.8,11.56
2-6-2022 09:00,32.7,0.456,32.7,91.5,91.5,169.9,169.9,287.5,287.5,287.5,287.5,287.5,10.95
2-6-2022 10:00,0.0,0.455,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,287.5,287.5,11.61
2-6-2022 11:00,0.0,0.454,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,287.5,287.5,12.97
2-6-2022 12:00,0.0,0.453,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,287.5,287.5,13.46
2-6-2022 13:00,0.0,0.452,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,287.5,287.5,14.41
2-6-2022 14:00,0.0,0.452,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,287.5,287.5,14.92
2-6-2022 15:00,0.0,0.451,32.7,71.9,91.5,143.8,169.9,248.3,287.5,287.5,287.5,287.5,13.65
2-6-2022 16:00,0.0,0.450,32.7,32.7,91.5,91.5,169.9,169.9,287.5,287.5,287.5,287.5,13.61
2-6-2022 17:00,0.0,0.449,32.7,32.7,91.5,91.5,169.9,169.9,287.5,287.5,287.5,287.5,13.73
2-6-2022 18:00,0.0,0.448,32.7,32.7,91.5,91.5,169.9,169.9,287.5,287.5,287.5,287.5,14.23
2-6-2022 19:00,0.0,0.447,32.7,32.7,91.5,91.5,169.9,169.9,287.5,287.5,287.5,287.5,15.49
2-6-2022 20:00,0.0,0.446,32.7,32.7,91.5,91.5,169.9,169.9,287.5,287.5,287.5,287.5,15.77
2-6-2022 21:00,0.0,0.445,0.0,32.7,91.5,91.5,169.9,169.9,287.5,287.5,287.5,287.5,15.63
2-6-2022 22:00,0.0,0.445,0.0,32.7,71.9,91.5,143.8,169.9,287.5,287.5,287.5,287.5,14.54
2-6-2022 23:00,0.0,0.444,0.0,32.7,71.9,91.5,143.8,169.9,287.5,287.5,287.5,287.5,13.87
3-6-2022 00:00,0.0,0.443,0.0,32.7,71.9,91.5,143.8,169.9,287.5,287.5,287.5,287.5,14.80
3-6-2022 01:00,0.0,0.442,0.0,32.7,71.9,91.5,143.8,169.9,287.5,287.5,287.5,287.5,16.00
3-6-2022 02:00,0.0,0.441,0.0,32.7,71.9,91.5,143.8,169.9,287.5,287.5,287.5,287.5,15.83
3-6-2022 03:00,0.0,0.440,0.0,32.7,71.9,91.5,143.8,169.9,287.5,287.5,287.5,287.5,15.25
3-6-2022 04:00,0.0,0.439,0.0,32.7,32.7,91.5,91.5,169.9,287.5,287.5,287.5,287.5,13.99
3-6-2022 05:00,0.0,0.438,0.0,32.7,32.7,91.5,91.5,169.9,287.5,287.5,287.5,287.5,13.58
3-6-2022 06:00,0.0,0.438,0.0,32.7,32.7,91.5,91.5,169.9,287.5,287.5,287.5,287.5,14.05
3-6-2022 07:00,0.0,0.437,0.0,32.7,32.7,91.5,91.5,169.9,287.5,287.5,287.5,287.5,14.50
3-6-2022 08:00,0.0,0.436,0.0,32.7,32.7,91.5,91.5,169.9,287.5,287.5,287.5,287.5,14.35
3-6-2022 09:00,0.0,0.435,0.0,0.0,32.7,91.5,91.5,169.9,287.5,287.5,287.5,287.5,13.36
3-6-2022 10:00,45.7,0.434,45.7,45.7,78.4,117.6,137.2,189.5,294.0,333.2,333.2,333.2,13.54
3-6-2022 11:00,0.0,0.433,45.7,45.7,78.4,117.6,137.2,189.5,294.0,333.2,333.2,333.2,14.30
3-6-2022 12:00,0.0,0.432,45.7,45.7,78.4,117.6,137.2,189.5,294.0,333.2,333.2,333.2,15.43
3-6-2022 13:00,0.0,0.431,45.7,45.7,78.4,117.6,137.2,189.5,294.0,333.2,333.2,333.2,16.54
3-6-2022 14:00,0.0,0.430,45.7,45.7,78.4,117.6,137.2,189.5,294.0,333.2,333.2,333.2,16.09
3-6-2022 15:00,0.0,0.429,45.7,45.7,78.4,117.6,137.2,189.5,294.0,333.2,333.2,333.2,15.76
3-6-2022 16:00,91.5,0.428,137.2,137.2,169.9,169.9,228.7,228.7,307.1,424.7,424.7,424.7,16.09
3-6-2022 17:00,0.0,0.427,137.2,137.2,169.9,169.9,228.7,228.7,307.1,424.7,424.7,424.7,16.53
3-6-2022 18:00,0.0,0.426,137.2,137.2,169.9,169.9,228.7,228.7,307.1,424.7,424.7,424.7,17.82
3-6-2022 19:00,0.0,0.425,137.2,137.2,169.9,169.9,228.7,228.7,307.1,424.7,424.7,424.7,18.23
3-6-2022 20:00,0.0,0.424,137.2,137.2,169.9,169.9,228.7,228.7,307.1,424.7,424.7,424.7,17.85
3-6-2022 21:00,0.0,0.423,137.2,137.2,137.2,169.9,228.7,228.7,307.1,424.7,424.7,424.7,17.83
3-6-2022 22:00,0.0,0.422,91.5,137.2,137.2,169.9,209.1,228.7,307.1,424.7,424.7,424.7,18.00
3-6-2022 23:00,0.0,0.421,91.5,137.2,137.2,169.9,209.1,228.7,307.1,424.7,424.7,424.7,18.07
4-6-2022 00:00,0.0,0.420,91.5,137.2,137.2,169.9,209.1,228.7,307.1,424.7,424.7,424.7,18.64
4-6-2022 01:00,0.0,0.419,91.5,137.2,137.2,169.9,209.1,228.7,307.1,424.7,424.7,424.7,18.58
4-6-2022 02:00,0.0,0.418,91.5,137.2,137.2,169.9,209.1,228.7,307.1,424.7,424.7,424.7,18.36
4-6-2022 03:00,0.0,0.417,91.5,137.2,137.2,169.9,209.1,228.7,307.1,424.7,424.7,424.7,18.61
4-6-2022 04:00,0.0,0.416,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,424.7,18.96
4-6-2022 05:00,0.0,0.415,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,424.7,19.93
4-6-2022 06:00,0.0,0.414,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,424.7,21.07
4-6-2022 07:00,0.0,0.413,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,424.7,22.43
4-6-2022 08:00,0.0,0.412,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,424.7,23.25
4-6-2022 09:00,0.0,0.411,0.0,137.2,137.2,137.2,169.9,228.7,307.1,424.7,424.7,424.7,23.47
4-6-2022 10:00,0.0,0.410,0.0,91.5,137.2,137.2,169.9,209.1,281.0,385.5,424.7,424.7,23.25
4-6-2022 11:00,0.0,0.409,0.0,91.5,137.2,137.2,169.9,209.1,281.0,385.5,424.7,424.7,22.73
4-6-2022 12:00,0.0,0.408,0.0,91.5,137.2,137.2,169.9,209.1,281.0,385.5,424.7,424.7,22.51
4-6-2022 13:00,0.0,0.407,0.0,91.5,137.2,137.2,169.9,209.1,281.0,385.5,424.7,424.7,22.69
4-6-2022 14:00,0.0,0.406,0.0,91.5,137.2,137.2,169.9,209.1,281.0,385.5,424.7,424.7,22.61
4-6-2022 15:00,0.0,0.405,0.0,91.5,137.2,137.2,169.9,209.1,281.0,385.5,424.7,424.7,22.75
4-6-2022 16:00,0.0,0.404,0.0,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,22.67
4-6-2022 17:00,0.0,0.403,0.0,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,22.07
4-6-2022 18:00,0.0,0.402,0.0,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,21.75
4-6-2022 19:00,0.0,0.401,0.0,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,21.19
4-6-2022 20:00,0.0,0.400,0.0,0.0,137.2,137.2,169.9,169.9,228.7,307.1,424.7,424.7,20.66
4-6-2022 21:00,0.0,0.399,0.0,0.0,137.2,137.2,137.2,169.9,228.7,307.1,424.7,424.7,20.05
4-6-2022 22:00,0.0,0.398,0.0,0.0,91.5,137.2,137.2,169.9,228.7,307.1,424.7,424.7,19.56
4-6-2022 23:00,0.0,0.397,0.0,0.0,91.5,137.2,137.2,169.9,228.7,307.1,424.7,424.7,19.03
5-6-2022 00:00,0.0,0.396,0.0,0.0,91.5,137.2,137.2,169.9,228.7,307.1,424.7,424.7,18.22
5-6-2022 01:00,0.0,0.395,0.0,0.0,91.5,137.2,137.2,169.9,228.7,307.1,424.7,424.7,17.42
5-6-2022 02:00,0.0,0.394,0.0,0.0,91.5,137.2,137.2,169.9,228.7,307.1,424.7,424.7,16.79
5-6-2022 03:00,0.0,0.393,0.0,0.0,91.5,137.2,137.2,169.9,228.7,307.1,424.7,424.7,15.99
5-6-2022 04:00,0.0,0.392,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,424.7,14.88
5-6-2022 05:00,0.0,0.391,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,424.7,13.87
5-6-2022 06:00,0.0,0.390,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,424.7,12.91
5-6-2022 07:00,0.0,0.389,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,424.7,12.49
5-6-2022 08:00,0.0,0.388,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,424.7,12.76
5-6-2022 09:00,0.0,0.387,0.0,0.0,0.0,137.2,137.2,137.2,228.7,307.1,424.7,424.7,12.81
5-6-2022 10:00,0.0,0.387,0.0,0.0,0.0,91.5,137.2,137.2,209.1,281.0,385.5,424.7,12.69
5-6-2022 11:00,0.0,0.386,0.0,0.0,0.0,91.5,137.2,137.2,209.1,281.0,385.5,424.7,12.28
5-6-2022 12:00,0.0,0.385,0.0,0.0,0.0,91.5,137.2,137.2,209.1,281.0,385.5,424.7,11.67
5-6-2022 13:00,0.0,0.384,0.0,0.0,0.0,91.5,137.2,137.2,209.1,281.0,385.5,424.7,11.36
5-6-2022 14:00,0.0,0.383,0.0,0.0,0.0,91.5,137.2,137.2,209.1,281.0,385.5,424.7,11.11
5-6-2022 15:00,0.0,0.382,0.0,0.0,0.0,91.5,137.2,137.2,209.1,281.0,385.5,424.7,11.48
5-6-2022 16:00,0.0,0.381,0.0,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,12.34
5-6-2022 17:00,0.0,0.380,0.0,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,13.23
5-6-2022 18:00,0.0,0.379,0.0,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,14.06
5-6-2022 19:00,0.0,0.378,0.0,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,14.15
5-6-2022 20:00,0.0,0.377,0.0,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,13.87
5-6-2022 21:00,0.0,0.376,0.0,0.0,0.0,0.0,137.2,137.2,169.9,228.7,307.1,424.7,13.71
5-6-2022 22:00,0.0,0.375,0.0,0.0,0.0,0.0,91.5,137.2,169.9,228.7,307.1,424.7,13.51
5-6-2022 23:00,0.0,0.374,0.0,0.0,0.0,0.0,91.5,137.2,169.9,228.7,307.1,424.7,13.50
6-6-2022 00:00,0.0,0.373,0.0,0.0,0.0,0.0,91.5,137.2,169.9,228.7,307.1,424.7,13.47
6-6-2022 01:00,0.0,0.372,0.0,0.0,0.0,0.0,91.5,137.2,169.9,228.7,307.1,424.7,13.31
6-6-2022 02:00,0.0,0.371,0.0,0.0,0.0,0.0,91.5,137.2,169.9,228.7,307.1,424.7,13.15
6-6-2022 03:00,0.0,0.370,0.0,0.0,0.0,0.0,91.5,137.2,169.9,228.7,307.1,424.7,12.99
6-6-2022 04:00,0.0,0.369,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,424.7,12.86
6-6-2022 05:00,0.0,0.368,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,424.7,12.70
6-6-2022 06:00,0.0,0.367,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,424.7,12.30
6-6-2022 07:00,0.0,0.366,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,424.7,11.56
6-6-2022 08:00,0.0,0.365,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,424.7,10.36
6-6-2022 09:00,0.0,0.364,0.0,0.0,0.0,0.0,0.0,137.2,137.2,228.7,307.1,424.7,9.30
6-6-2022 10:00,0.0,0.363,0.0,0.0,0.0,0.0,0.0,91.5,137.2,209.1,281.0,385.5,8.45
6-6-2022 11:00,0.0,0.362,0.0,0.0,0.0,0.0,0.0,91.5,137.2,209.1,281.0,385.5,7.86
6-6-2022 12:00,0.0,0.361,0.0,0.0,0.0,0.0,0.0,91.5,137.2,209.1,281.0,385.5,7.94
6-6-2022 13:00,0.0,0.360,0.0,0.0,0.0,0.0,0.0,91.5,137.2,209.1,281.0,385.5,7.79
6-6-2022 14:00,0.0,0.359,0.0,0.0,0.0,0.0,0.0,91.5,137.2,209.1,281.0,385.5,7.59
6-6-2022 15:00,0.0,0.358,0.0,0.0,0.0,0.0,0.0,91.5,137.2,209.1,281.0,385.5,7.54
6-6-2022 16:00,0.0,0.357,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,7.21
6-6-2022 17:00,0.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,7.14
6-6-2022 18:00,0.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.97
6-6-2022 19:00,0.0,0.354,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.73
6-6-2022 20:00,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.75
6-6-2022 21:00,0.0,0.352,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.49
6-6-2022 22:00,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.59
6-6-2022 23:00,0.0,0.350,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.56
7-6-2022 00:00,0.0,0.349,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.49
7-6-2022 01:00,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.39
7-6-2022 02:00,0.0,0.347,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.37
7-6-2022 03:00,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.15
7-6-2022 04:00,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,6.12
7-6-2022 05:00,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,5.98
7-6-2022 06:00,0.0,0.343,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,5.92
7-6-2022 07:00,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,5.95
7-6-2022 08:00,0.0,0.341,0.0,0.0,0.0,0.0,0.0,0.0,137.2,169.9,228.7,307.1,5.86
7-6-2022 09:00,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,137.2,137.2,228.7,307.1,5.66
7-6-2022 10:00,39.2,0.340,39.2,39.2,39.2,39.2,39.2,39.2,130.7,176.4,248.3,320.2,5.47
7-6-2022 11:00,0.0,0.340,39.2,39.2,39.2,39.2,39.2,39.2,130.7,176.4,248.3,320.2,5.50
7-6-2022 12:00,0.0,0.340,39.2,39.2,39.2,39.2,39.2,39.2,130.7,176.4,248.3,320.2,5.52
7-6-2022 13:00,0.0,0.340,39.2,39.2,39.2,39.2,39.2,39.2,130.7,176.4,248.3,320.2,5.84
7-6-2022 14:00,0.0,0.339,39.2,39.2,39.2,39.2,39.2,39.2,130.7,176.4,248.3,320.2,5.98
7-6-2022 15:00,0.0,0.339,39.2,39.2,39.2,39.2,39.2,39.2,130.7,176.4,248.3,320.2,6.76
7-6-2022 16:00,78.4,0.339,117.6,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,7.57
7-6-2022 17:00,0.0,0.339,117.6,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,8.54
7-6-2022 18:00,0.0,0.339,117.6,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,9.57
7-6-2022 19:00,0.0,0.339,117.6,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,10.08
7-6-2022 20:00,0.0,0.339,117.6,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,9.57
7-6-2022 21:00,0.0,0.339,117.6,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,9.20
7-6-2022 22:00,0.0,0.338,78.4,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,8.39
7-6-2022 23:00,0.0,0.338,78.4,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,7.36
8-6-2022 00:00,0.0,0.338,78.4,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,7.33
8-6-2022 01:00,0.0,0.338,78.4,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,6.92
8-6-2022 02:00,0.0,0.338,78.4,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,7.04
8-6-2022 03:00,0.0,0.338,78.4,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,7.36
8-6-2022 04:00,0.0,0.338,0.0,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,7.69
8-6-2022 05:00,0.0,0.338,0.0,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,8.30
8-6-2022 06:00,0.0,0.337,0.0,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,8.93
8-6-2022 07:00,0.0,0.337,0.0,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,9.73
8-6-2022 08:00,0.0,0.337,0.0,117.6,117.6,117.6,117.6,117.6,117.6,254.8,287.5,346.3,10.08
8-6-2022 09:00,0.0,0.337,0.0,117.6,117.6,117.6,117.6,117.6,117.6,254.8,254.8,346.3,10.39
8-6-2022 10:00,0.0,0.337,0.0,78.4,117.6,117.6,117.6,117.6,117.6,209.1,254.8,326.7,10.76
8-6-2022 11:00,19.6,0.337,19.6,98.0,137.2,137.2,137.2,137.2,137.2,228.7,274.4,346.3,11.00
8-6-2022 12:00,0.0,0.338,19.6,98.0,137.2,137.2,137.2,137.2,137.2,228.7,274.4,346.3,11.29
8-6-2022 13:00,0.0,0.338,19.6,98.0,137.2,137.2,137.2,137.2,137.2,228.7,274.4,346.3,11.84
8-6-2022 14:00,0.0,0.338,19.6,98.0,137.2,137.2,137.2,137.2,137.2,228.7,274.4,346.3,12.22
8-6-2022 15:00,0.0,0.338,19.6,98.0,137.2,137.2,137.2,137.2,137.2,228.7,274.4,346.3,12.83
8-6-2022 16:00,39.2,0.339,58.8,58.8,176.4,176.4,176.4,176.4,176.4,176.4,313.6,346.3,13.65
8-6-2022 17:00,0.0,0.339,58.8,58.8,176.4,176.4,176.4,176.4,176.4,176.4,313.6,346.3,13.90
8-6-2022 18:00,0.0,0.339,58.8,58.8,176.4,176.4,176.4,176.4,176.4,176.4,313.6,346.3,13.57
8-6-2022 19:00,0.0,0.339,58.8,58.8,176.4,176.4,176.4,176.4,176.4,176.4,313.6,346.3,13.28
8-6-2022 20:00,0.0,0.340,58.8,58.8,176.4,176.4,176.4,176.4,176.4,176.4,313.6,346.3,13.24
8-6-2022 21:00,0.0,0.340,58.8,58.8,176.4,176.4,176.4,176.4,176.4,176.4,313.6,346.3,13.39
8-6-2022 22:00,0.0,0.340,58.8,58.8,137.2,176.4,176.4,176.4,176.4,176.4,313.6,346.3,14.08
8-6-2022 23:00,0.0,0.340,39.2,58.8,137.2,176.4,176.4,176.4,176.4,176.4,313.6,346.3,14.62
9-6-2022 00:00,0.0,0.341,39.2,58.8,137.2,176.4,176.4,176.4,176.4,176.4,313.6,346.3,14.99
9-6-2022 01:00,0.0,0.341,39.2,58.8,137.2,176.4,176.4,176.4,176.4,176.4,313.6,346.3,15.35
9-6-2022 02:00,0.0,0.341,39.2,58.8,137.2,176.4,176.4,176.4,176.4,176.4,313.6,346.3,15.76
9-6-2022 03:00,0.0,0.341,39.2,58.8,137.2,176.4,176.4,176.4,176.4,176.4,313.6,346.3,16.03
9-6-2022 04:00,0.0,0.342,0.0,58.8,58.8,176.4,176.4,176.4,176.4,176.4,313.6,346.3,16.40
9-6-2022 05:00,0.0,0.342,0.0,58.8,58.8,176.4,176.4,176.4,176.4,176.4,313.6,346.3,17.03
9-6-2022 06:00,0.0,0.342,0.0,58.8,58.8,176.4,176.4,176.4,176.4,176.4,313.6,346.3,17.60
9-6-2022 07:00,0.0,0.342,0.0,58.8,58.8,176.4,176.4,176.4,176.4,176.4,313.6,346.3,18.32
9-6-2022 08:00,0.0,0.343,0.0,58.8,58.8,176.4,176.4,176.4,176.4,176.4,313.6,346.3,18.96
9-6-2022 09:00,32.7,0.343,32.7,91.5,91.5,209.1,209.1,209.1,209.1,209.1,346.3,346.3,19.39
9-6-2022 10:00,0.0,0.343,32.7,91.5,91.5,169.9,209.1,209.1,209.1,209.1,300.6,346.3,20.81
9-6-2022 11:00,0.0,0.345,32.7,71.9,91.5,169.9,209.1,209.1,209.1,209.1,300.6,346.3,22.20
9-6-2022 12:00,0.0,0.347,32.7,71.9,91.5,169.9,209.1,209.1,209.1,209.1,300.6,346.3,23.69
9-6-2022 13:00,0.0,0.349,32.7,71.9,91.5,169.9,209.1,209.1,209.1,209.1,300.6,346.3,25.13
9-6-2022 14:00,0.0,0.352,32.7,71.9,91.5,169.9,209.1,209.1,209.1,209.1,300.6,346.3,25.63
9-6-2022 15:00,0.0,0.354,32.7,71.9,91.5,169.9,209.1,209.1,209.1,209.1,300.6,346.3,25.51
9-6-2022 16:00,65.4,0.356,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,274.5,411.7,25.81
9-6-2022 17:00,0.0,0.358,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,274.5,411.7,26.59
9-6-2022 18:00,0.0,0.360,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,274.5,411.7,27.37
9-6-2022 19:00,0.0,0.362,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,274.5,411.7,28.45
9-6-2022 20:00,0.0,0.364,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,274.5,411.7,29.04
9-6-2022 21:00,0.0,0.366,65.4,98.1,156.9,156.9,274.5,274.5,274.5,274.5,274.5,411.7,29.05
9-6-2022 22:00,0.0,0.369,65.4,98.1,156.9,156.9,235.3,274.5,274.5,274.5,274.5,411.7,29.03
9-6-2022 23:00,0.0,0.371,65.4,98.1,137.3,156.9,235.3,274.5,274.5,274.5,274.5,411.7,29.04
10-6-2022 00:00,0.0,0.373,65.4,98.1,137.3,156.9,235.3,274.5,274.5,274.5,274.5,411.7,28.93
10-6-2022 01:00,0.0,0.375,65.4,98.1,137.3,156.9,235.3,274.5,274.5,274.5,274.5,411.7,28.79
10-6-2022 02:00,0.0,0.377,65.4,98.1,137.3,156.9,235.3,274.5,274.5,274.5,274.5,411.7,28.40
10-6-2022 03:00,0.0,0.379,65.4,98.1,137.3,156.9,235.3,274.5,274.5,274.5,274.5,411.7,27.95
10-6-2022 04:00,0.0,0.381,0.0,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,411.7,27.36
10-6-2022 05:00,0.0,0.383,0.0,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,411.7,26.72
10-6-2022 06:00,0.0,0.386,0.0,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,411.7,26.02
10-6-2022 07:00,0.0,0.388,0.0,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,411.7,25.34
10-6-2022 08:00,0.0,0.390,0.0,98.1,98.1,156.9,156.9,274.5,274.5,274.5,274.5,411.7,23.95
10-6-2022 09:00,0.0,0.392,0.0,65.4,98.1,156.9,156.9,274.5,274.5,274.5,274.5,411.7,22.33
10-6-2022 10:00,45.7,0.391,45.7,111.1,143.8,202.6,202.6,281.0,320.2,320.2,320.2,411.7,20.98
10-6-2022 11:00,0.0,0.391,45.7,111.1,143.8,183.0,202.6,281.0,320.2,320.2,320.2,411.7,19.77
10-6-2022 12:00,0.0,0.390,45.7,111.1,143.8,183.0,202.6,281.0,320.2,320.2,320.2,411.7,20.05
10-6-2022 13:00,0.0,0.389,45.7,111.1,143.8,183.0,202.6,281.0,320.2,320.2,320.2,411.7,20.90
10-6-2022 14:00,0.0,0.389,45.7,111.1,143.8,183.0,202.6,281.0,320.2,320.2,320.2,411.7,21.55
10-6-2022 15:00,0.0,0.388,45.7,111.1,143.8,183.0,202.6,281.0,320.2,320.2,320.2,411.7,21.88
10-6-2022 16:00,91.3,0.387,137.0,137.0,235.1,235.1,293.9,293.9,411.5,411.5,411.5,411.5,20.18
10-6-2022 17:00,0.0,0.387,137.0,137.0,235.1,235.1,293.9,293.9,411.5,411.5,411.5,411.5,18.94
10-6-2022 18:00,0.0,0.386,137.0,137.0,235.1,235.1,293.9,293.9,411.5,411.5,411.5,411.5,17.89
10-6-2022 19:00,0.0,0.385,137.0,137.0,235.1,235.1,293.9,293.9,411.5,411.5,411.5,411.5,17.54
10-6-2022 20:00,0.0,0.385,137.0,137.0,235.1,235.1,293.9,293.9,411.5,411.5,411.5,411.5,18.58
10-6-2022 21:00,0.0,0.384,137.0,137.0,202.4,235.1,293.9,293.9,411.5,411.5,411.5,411.5,19.15
10-6-2022 22:00,0.0,0.383,91.3,137.0,202.4,235.1,293.9,293.9,411.5,411.5,411.5,411.5,19.81
10-6-2022 23:00,0.0,0.382,91.3,137.0,202.4,235.1,274.3,293.9,411.5,411.5,411.5,411.5,20.28
11-6-2022 00:00,0.0,0.382,91.3,137.0,202.4,235.1,274.3,293.9,411.5,411.5,411.5,411.5,21.06
11-6-2022 01:00,0.0,0.381,91.3,137.0,202.4,235.1,274.3,293.9,411.5,411.5,411.5,411.5,22.06
11-6-2022 02:00,0.0,0.380,91.3,137.0,202.4,235.1,274.3,293.9,411.5,411.5,411.5,411.5,22.93
11-6-2022 03:00,0.0,0.380,91.3,137.0,202.4,235.1,274.3,293.9,411.5,411.5,411.5,411.5,23.77
