Date time,Voeding (g),FOS/TAC,som 0-24,som 24-48,som 48-72,som 72-96,som 96-120,som 120-144,som 144-168,Gemiddelde gasproductie (L/dag)
19-6-2022 04:00,0.0,0.266,0.0,45.7,98.0,39.2,0.0,0.0,137.0,14.53
19-6-2022 05:00,0.0,0.265,0.0,45.7,98.0,39.2,0.0,0.0,137.0,14.35
19-6-2022 06:00,0.0,0.264,0.0,45.7,98.0,39.2,0.0,0.0,137.0,14.16
19-6-2022 07:00,0.0,0.264,0.0,45.7,98.0,39.2,0.0,0.0,137.0,14.13
19-6-2022 08:00,0.0,0.263,0.0,45.7,98.0,39.2,0.0,0.0,137.0,13.80
19-6-2022 09:00,0.0,0.262,0.0,45.7,65.3,71.9,0.0,0.0,137.0,13.47
19-6-2022 10:00,0.0,0.261,0.0,0.0,111.0,71.9,0.0,0.0,137.0,13.14
19-6-2022 11:00,0.0,0.261,0.0,0.0,111.0,71.9,0.0,0.0,137.0,12.81
19-6-2022 12:00,0.0,0.260,0.0,0.0,111.0,71.9,0.0,0.0,137.0,12.48
19-6-2022 13:00,0.0,0.259,0.0,0.0,111.0,71.9,0.0,0.0,137.0,12.15
19-6-2022 14:00,0.0,0.258,0.0,0.0,111.0,71.9,0.0,0.0,137.0,11.82
19-6-2022 15:00,0.0,0.258,0.0,0.0,111.0,71.9,0.0,0.0,137.0,11.48
19-6-2022 16:00,0.0,0.257,0.0,0.0,45.7,98.0,39.2,0.0,137.0,11.56
19-6-2022 17:00,0.0,0.256,0.0,0.0,45.7,98.0,39.2,0.0,137.0,11.33
19-6-2022 18:00,0.0,0.255,0.0,0.0,45.7,98.0,39.2,0.0,91.3,11.04
19-6-2022 19:00,0.0,0.255,0.0,0.0,45.7,98.0,39.2,0.0,91.3,10.81
19-6-2022 20:00,0.0,0.254,0.0,0.0,45.7,98.0,39.2,0.0,91.3,10.61
19-6-2022 21:00,0.0,0.253,0.0,0.0,45.7,98.0,39.2,0.0,91.3,10.37
19-6-2022 22:00,0.0,0.252,0.0,0.0,45.7,98.0,39.2,0.0,91.3,10.19
19-6-2022 23:00,0.0,0.252,0.0,0.0,45.7,98.0,39.2,0.0,91.3,10.00
20-6-2022 00:00,0.0,0.251,0.0,0.0,45.7,98.0,39.2,0.0,0.0,9.80
20-6-2022 01:00,0.0,0.250,0.0,0.0,45.7,98.0,39.2,0.0,0.0,9.69
20-6-2022 02:00,0.0,0.249,0.0,0.0,45.7,98.0,39.2,0.0,0.0,9.56
20-6-2022 03:00,0.0,0.249,0.0,0.0,45.7,98.0,39.2,0.0,0.0,9.43
20-6-2022 04:00,0.0,0.248,0.0,0.0,45.7,98.0,39.2,0.0,0.0,9.30
20-6-2022 05:00,0.0,0.247,0.0,0.0,45.7,98.0,39.2,0.0,0.0,9.16
20-6-2022 06:00,0.0,0.246,0.0,0.0,45.7,98.0,39.2,0.0,0.0,9.11
20-6-2022 07:00,0.0,0.246,0.0,0.0,45.7,98.0,39.2,0.0,0.0,9.01
