Date time,Voeding (g),FOS/TAC,pH,CH4,CO2,Bal,Voeding 23h,Voeding 47h,Voeding 71h,Voeding 95h,Voeding 119h,Voeding 143h,Voeding 167h,Gemiddelde gasproductie (L/dag)
18-5-2022 04:00,0.0,0.247,7.85,46.7,47.3,5.5,78.40,196.00,196.00,196.00,333.20,431.30,490.10,23.04
18-5-2022 05:00,0.0,0.248,7.84,46.3,47.7,5.5,78.40,196.00,196.00,196.00,333.20,431.30,490.10,24.18
18-5-2022 06:00,0.0,0.249,7.83,45.8,48.2,5.5,78.40,196.00,196.00,196.00,333.20,431.30,490.10,24.78
18-5-2022 07:00,0.0,0.249,7.82,45.4,48.6,5.5,78.40,196.00,196.00,196.00,333.20,431.30,490.10,25.86
18-5-2022 08:00,0.0,0.250,7.81,44.9,49.0,5.6,78.40,196.00,196.00,196.00,333.20,431.30,490.10,26.10
18-5-2022 09:00,0.0,0.250,7.80,44.5,49.5,5.6,78.40,196.00,196.00,196.00,333.20,431.30,490.10,26.00
18-5-2022 10:00,19.6,0.251,7.79,44.0,49.9,5.6,71.90,176.40,215.60,215.60,307.10,418.20,490.10,25.68
18-5-2022 11:00,0.0,0.251,7.79,44.5,49.5,5.6,71.90,176.40,215.60,215.60,307.10,418.20,490.10,25.26
18-5-2022 12:00,0.0,0.251,7.80,44.9,49.0,5.6,71.90,176.40,215.60,215.60,307.10,418.20,490.10,25.00
18-5-2022 13:00,0.0,0.251,7.80,45.4,48.6,5.6,71.90,176.40,215.60,215.60,307.10,418.20,490.10,24.50
18-5-2022 14:00,0.0,0.252,7.81,45.8,48.2,5.5,71.90,176.40,215.60,215.60,307.10,418.20,490.10,24.00
18-5-2022 15:00,0.0,0.252,7.81,46.3,47.7,5.5,71.90,176.40,215.60,215.60,307.10,418.20,490.10,23.46
18-5-2022 16:00,39.2,0.252,7.82,46.7,47.3,5.5,58.80,137.20,254.80,254.80,254.80,392.00,490.10,20.40
18-5-2022 17:00,0.0,0.252,7.82,47.2,46.9,5.5,58.80,137.20,254.80,254.80,254.80,392.00,490.10,19.26
18-5-2022 18:00,0.0,0.252,7.82,47.6,46.4,5.5,58.80,137.20,254.80,254.80,254.80,392.00,490.10,19.08
18-5-2022 19:00,0.0,0.252,7.83,48.1,46.0,5.5,58.80,137.20,254.80,254.80,254.80,392.00,490.10,18.72
18-5-2022 20:00,0.0,0.252,7.83,48.5,45.6,5.4,58.80,137.20,254.80,254.80,254.80,392.00,490.10,18.48
18-5-2022 21:00,0.0,0.252,7.84,49.0,45.1,5.4,58.80,137.20,254.80,254.80,254.80,392.00,490.10,18.24
18-5-2022 22:00,0.0,0.253,7.84,49.4,44.7,5.4,58.80,137.20,254.80,254.80,254.80,392.00,490.10,17.94
18-5-2022 23:00,0.0,0.253,7.84,49.9,44.3,5.4,58.80,137.20,254.80,254.80,254.80,392.00,490.10,16.68
19-5-2022 00:00,0.0,0.253,7.85,50.3,43.8,5.4,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.84
19-5-2022 01:00,0.0,0.253,7.85,50.8,43.4,5.4,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.84
19-5-2022 02:00,0.0,0.253,7.86,51.2,43.0,5.3,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.84
19-5-2022 03:00,0.0,0.253,7.86,51.7,42.5,5.3,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.84
19-5-2022 04:00,0.0,0.253,7.87,52.1,42.1,5.3,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.84
19-5-2022 05:00,0.0,0.253,7.87,52.6,41.7,5.3,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.84
19-5-2022 06:00,0.0,0.254,7.87,53.0,41.2,5.3,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.84
19-5-2022 07:00,0.0,0.254,7.88,53.5,40.8,5.3,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.72
19-5-2022 08:00,0.0,0.254,7.88,53.9,40.4,5.2,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.60
19-5-2022 09:00,0.0,0.254,7.89,54.4,39.9,5.2,58.80,137.20,254.80,254.80,254.80,392.00,490.10,15.72
19-5-2022 10:00,32.7,0.254,7.89,54.8,39.5,5.2,71.90,143.80,248.30,287.50,287.50,379.00,490.10,15.72
19-5-2022 11:00,0.0,0.254,7.89,54.6,39.7,5.2,71.90,143.80,248.30,287.50,287.50,379.00,490.10,15.50
19-5-2022 12:00,0.0,0.255,7.90,54.4,39.9,5.2,71.90,143.80,248.30,287.50,287.50,379.00,490.10,15.30
19-5-2022 13:00,0.0,0.255,7.90,54.1,40.2,5.2,71.90,143.80,248.30,287.50,287.50,379.00,490.10,15.10
19-5-2022 14:00,0.0,0.256,7.90,53.9,40.4,5.2,71.90,143.80,248.30,287.50,287.50,379.00,490.10,15.00
19-5-2022 15:00,0.0,0.256,7.90,53.7,40.6,5.2,71.90,143.80,248.30,287.50,287.50,379.00,490.10,15.18
19-5-2022 16:00,65.3,0.256,7.91,53.5,40.8,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,17.52
19-5-2022 17:00,0.0,0.257,7.91,53.3,41.0,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,19.14
19-5-2022 18:00,0.0,0.257,7.91,53.0,41.3,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,20.10
19-5-2022 19:00,0.0,0.257,7.91,52.8,41.5,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,20.64
19-5-2022 20:00,0.0,0.258,7.92,52.6,41.7,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,20.80
19-5-2022 21:00,0.0,0.258,7.92,52.4,41.9,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,20.50
19-5-2022 22:00,0.0,0.259,7.92,52.2,42.2,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,20.28
19-5-2022 23:00,0.0,0.259,7.92,51.9,42.4,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,19.08
20-5-2022 00:00,0.0,0.259,7.93,51.7,42.6,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,17.10
20-5-2022 01:00,0.0,0.260,7.93,51.5,42.8,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,18.36
20-5-2022 02:00,0.0,0.260,7.93,51.3,43.0,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,19.20
20-5-2022 03:00,0.0,0.260,7.93,51.0,43.3,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,21.06
20-5-2022 04:00,0.0,0.261,7.94,50.8,43.5,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,21.60
20-5-2022 05:00,0.0,0.261,7.94,50.6,43.7,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,22.00
20-5-2022 06:00,0.0,0.262,7.94,50.4,43.9,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,21.60
20-5-2022 07:00,0.0,0.262,7.94,50.2,44.1,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,20.58
20-5-2022 08:00,0.0,0.262,7.95,49.9,44.4,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,20.10
20-5-2022 09:00,0.0,0.263,7.95,49.7,44.6,5.2,98.00,156.80,235.20,352.80,352.80,352.80,490.00,19.50
20-5-2022 10:00,45.7,0.263,7.95,49.5,44.8,5.2,111.00,182.90,254.80,359.30,398.50,398.50,490.00,19.00
20-5-2022 11:00,0.0,0.263,7.95,49.7,44.6,5.2,111.00,182.90,254.80,359.30,398.50,398.50,490.00,18.36
20-5-2022 12:00,0.0,0.263,7.95,49.9,44.5,5.2,111.00,182.90,254.80,359.30,398.50,398.50,490.00,18.60
20-5-2022 13:00,0.0,0.263,7.95,50.0,44.3,5.2,111.00,182.90,254.80,359.30,398.50,398.50,490.00,19.44
20-5-2022 14:00,0.0,0.263,7.95,50.2,44.1,5.1,111.00,182.90,254.80,359.30,398.50,398.50,490.00,19.86
20-5-2022 15:00,0.0,0.263,7.95,50.4,44.0,5.1,111.00,182.90,254.80,359.30,398.50,398.50,490.00,20.30
20-5-2022 16:00,91.4,0.263,7.95,50.6,43.8,5.1,137.10,235.10,293.90,372.30,489.90,489.90,489.90,20.70
20-5-2022 17:00,0.0,0.263,7.95,50.8,43.6,5.1,137.10,235.10,293.90,372.30,489.90,489.90,489.90,21.06
20-5-2022 18:00,0.0,0.263,7.94,50.9,43.5,5.1,137.10,235.10,293.90,372.30,489.90,489.90,489.90,21.50
20-5-2022 19:00,0.0,0.263,7.94,51.1,43.3,5.1,137.10,235.10,293.90,372.30,489.90,489.90,489.90,22.08
20-5-2022 20:00,0.0,0.263,7.94,51.3,43.1,5.0,137.10,235.10,293.90,372.30,489.90,489.90,489.90,22.50
20-5-2022 21:00,0.0,0.263,7.94,51.5,43.0,5.0,137.10,235.10,293.90,372.30,489.90,489.90,489.90,23.00
20-5-2022 22:00,0.0,0.263,7.94,51.7,42.8,5.0,137.10,235.10,293.90,372.30,489.90,489.90,489.90,24.00
20-5-2022 23:00,0.0,0.263,7.94,51.8,42.7,5.0,137.10,235.10,293.90,372.30,489.90,489.90,489.90,25.20
21-5-2022 00:00,0.0,0.263,7.94,52.0,42.5,5.0,137.10,235.10,293.90,372.30,489.90,489.90,489.90,27.30
21-5-2022 01:00,0.0,0.263,7.94,52.2,42.3,5.0,137.10,235.10,293.90,372.30,489.90,489.90,489.90,26.94
21-5-2022 02:00,0.0,0.263,7.94,52.4,42.2,4.9,137.10,235.10,293.90,372.30,489.90,489.90,489.90,25.80
21-5-2022 03:00,0.0,0.263,7.94,52.6,42.0,4.9,137.10,235.10,293.90,372.30,489.90,489.90,489.90,25.50
21-5-2022 04:00,0.0,0.264,7.94,52.8,41.8,4.9,137.10,235.10,293.90,372.30,489.90,489.90,489.90,25.38
21-5-2022 05:00,0.0,0.264,7.94,52.9,41.7,4.9,137.10,235.10,293.90,372.30,489.90,489.90,489.90,25.38
21-5-2022 06:00,0.0,0.264,7.94,53.1,41.5,4.9,137.10,235.10,293.90,372.30,489.90,489.90,489.90,25.20
21-5-2022 07:00,0.0,0.264,7.94,53.3,41.3,4.9,137.10,235.10,293.90,372.30,489.90,489.90,489.90,24.50
21-5-2022 08:00,0.0,0.264,7.93,53.5,41.2,4.8,137.10,235.10,293.90,372.30,489.90,489.90,489.90,22.80
21-5-2022 09:00,0.0,0.264,7.93,53.7,41.0,4.8,137.10,235.10,293.90,372.30,489.90,489.90,489.90,22.56
21-5-2022 10:00,0.0,0.264,7.93,53.8,40.8,4.8,91.40,202.40,274.30,346.20,450.70,489.90,489.90,22.20
21-5-2022 11:00,0.0,0.264,7.93,54.0,40.7,4.8,91.40,202.40,274.30,346.20,450.70,489.90,489.90,21.70
21-5-2022 12:00,0.0,0.264,7.93,54.2,40.5,4.8,91.40,202.40,274.30,346.20,450.70,489.90,489.90,20.50
21-5-2022 13:00,0.0,0.264,7.93,54.4,40.3,4.8,91.40,202.40,274.30,346.20,450.70,489.90,489.90,20.00
21-5-2022 14:00,0.0,0.264,7.93,54.6,40.2,4.7,91.40,202.40,274.30,346.20,450.70,489.90,489.90,19.40
21-5-2022 15:00,0.0,0.264,7.93,54.7,40.0,4.7,91.40,202.40,274.30,346.20,450.70,489.90,489.90,19.00
21-5-2022 16:00,0.0,0.264,7.93,54.9,39.8,4.7,0.00,137.10,235.10,293.90,372.30,489.90,489.90,18.60
21-5-2022 17:00,0.0,0.264,7.93,55.1,39.7,4.7,0.00,137.10,235.10,293.90,372.30,489.90,489.90,16.26
21-5-2022 18:00,0.0,0.264,7.93,55.3,39.5,4.7,0.00,137.10,235.10,293.90,372.30,489.90,489.90,15.18
21-5-2022 19:00,0.0,0.264,7.93,55.5,39.3,4.7,0.00,137.10,235.10,293.90,372.30,489.90,489.90,15.12
21-5-2022 20:00,0.0,0.264,7.93,55.6,39.2,4.6,0.00,137.10,235.10,293.90,372.30,489.90,489.90,14.52
21-5-2022 21:00,0.0,0.264,7.93,55.8,39.0,4.6,0.00,137.10,235.10,293.90,372.30,489.90,489.90,14.34
21-5-2022 22:00,0.0,0.264,7.93,56.0,38.9,4.6,0.00,137.10,235.10,293.90,372.30,489.90,489.90,14.22
21-5-2022 23:00,0.0,0.264,7.92,56.2,38.7,4.6,0.00,137.10,235.10,293.90,372.30,489.90,489.90,13.98
22-5-2022 00:00,0.0,0.264,7.92,56.4,38.5,4.6,0.00,137.10,235.10,293.90,372.30,489.90,489.90,13.98
22-5-2022 01:00,0.0,0.264,7.92,56.5,38.4,4.6,0.00,137.10,235.10,293.90,372.30,489.90,489.90,13.44
22-5-2022 02:00,0.0,0.264,7.92,56.7,38.2,4.5,0.00,137.10,235.10,293.90,372.30,489.90,489.90,13.20
22-5-2022 03:00,0.0,0.264,7.92,56.9,38.0,4.5,0.00,137.10,235.10,293.90,372.30,489.90,489.90,12.72
22-5-2022 04:00,0.0,0.264,7.92,57.1,37.9,4.5,0.00,137.10,235.10,293.90,372.30,489.90,489.90,12.36
22-5-2022 05:00,0.0,0.264,7.92,57.3,37.7,4.5,0.00,137.10,235.10,293.90,372.30,489.90,489.90,11.46
22-5-2022 06:00,0.0,0.264,7.92,57.4,37.5,4.5,0.00,137.10,235.10,293.90,372.30,489.90,489.90,10.98
22-5-2022 07:00,0.0,0.264,7.92,57.6,37.4,4.5,0.00,137.10,235.10,293.90,372.30,489.90,489.90,10.32
22-5-2022 08:00,0.0,0.264,7.92,57.8,37.2,4.4,0.00,137.10,235.10,293.90,372.30,489.90,489.90,10.32
22-5-2022 09:00,0.0,0.264,7.92,58.0,37.0,4.4,0.00,137.10,235.10,293.90,372.30,489.90,489.90,10.08
22-5-2022 10:00,0.0,0.264,7.92,58.2,36.9,4.4,0.00,91.40,202.40,274.30,346.20,450.70,489.90,9.62
22-5-2022 11:00,0.0,0.264,7.92,58.3,36.7,4.4,0.00,91.40,202.40,274.30,346.20,450.70,489.90,9.26
22-5-2022 12:00,0.0,0.264,7.92,58.5,36.5,4.4,0.00,91.40,202.40,274.30,346.20,450.70,489.90,8.66
22-5-2022 13:00,0.0,0.264,7.91,58.7,36.4,4.4,0.00,91.40,202.40,274.30,346.20,450.70,489.90,7.38
22-5-2022 14:00,0.0,0.264,7.91,58.9,36.2,4.3,0.00,91.40,202.40,274.30,346.20,450.70,489.90,6.90
22-5-2022 15:00,0.0,0.264,7.91,59.1,36.0,4.3,0.00,91.40,202.40,274.30,346.20,450.70,489.90,6.10
22-5-2022 16:00,0.0,0.265,7.91,59.3,35.9,4.3,0.00,0.00,137.10,235.10,293.90,372.30,489.90,5.39
22-5-2022 17:00,0.0,0.265,7.91,59.4,35.7,4.3,0.00,0.00,137.10,235.10,293.90,372.30,489.90,5.28
22-5-2022 18:00,0.0,0.265,7.91,59.6,35.5,4.3,0.00,0.00,137.10,235.10,293.90,372.30,489.90,4.99
22-5-2022 19:00,0.0,0.265,7.91,59.8,35.4,4.3,0.00,0.00,137.10,235.10,293.90,372.30,489.90,4.88
22-5-2022 20:00,0.0,0.265,7.91,60.0,35.2,4.2,0.00,0.00,137.10,235.10,293.90,372.30,489.90,5.12
22-5-2022 21:00,0.0,0.265,7.91,60.2,35.0,4.2,0.00,0.00,137.10,235.10,293.90,372.30,489.90,4.86
22-5-2022 22:00,0.0,0.265,7.91,60.3,34.9,4.2,0.00,0.00,137.10,235.10,293.90,372.30,489.90,5.15
22-5-2022 23:00,0.0,0.265,7.91,60.5,34.7,4.2,0.00,0.00,137.10,235.10,293.90,372.30,489.90,4.89
23-5-2022 00:00,0.0,0.265,7.91,60.7,34.6,4.2,0.00,0.00,137.10,235.10,293.90,372.30,489.90,4.78
23-5-2022 01:00,0.0,0.265,7.91,60.9,34.4,4.2,0.00,0.00,137.10,235.10,293.90,372.30,489.90,4.82
23-5-2022 02:00,0.0,0.265,7.91,61.1,34.2,4.1,0.00,0.00,137.10,235.10,293.90,372.30,489.90,4.61
23-5-2022 03:00,0.0,0.265,7.90,61.2,34.1,4.1,0.00,0.00,137.10,235.10,293.90,372.30,489.90,4.93
23-5-2022 04:00,0.0,0.265,7.90,61.4,33.9,4.1,0.00,0.00,137.10,235.10,293.90,372.30,489.90,4.96
23-5-2022 05:00,0.0,0.265,7.90,61.6,33.7,4.1,0.00,0.00,137.10,235.10,293.90,372.30,489.90,5.02
23-5-2022 06:00,0.0,0.265,7.90,61.8,33.6,4.1,0.00,0.00,137.10,235.10,293.90,372.30,489.90,5.11
23-5-2022 07:00,0.0,0.265,7.90,62.0,33.4,4.1,0.00,0.00,137.10,235.10,293.90,372.30,489.90,5.25
23-5-2022 08:00,0.0,0.265,7.90,62.1,33.2,4.0,0.00,0.00,137.10,235.10,293.90,372.30,489.90,5.79
23-5-2022 09:00,0.0,0.265,7.90,62.3,33.1,4.0,0.00,0.00,137.10,235.10,293.90,372.30,489.90,6.43
23-5-2022 10:00,39.2,0.265,7.90,62.5,32.9,4.0,39.20,39.20,130.60,241.60,313.50,385.40,489.90,7.37
23-5-2022 11:00,0.0,0.266,7.91,62.4,33.0,4.0,39.20,39.20,130.60,241.60,313.50,385.40,489.90,8.20
23-5-2022 12:00,0.0,0.267,7.91,62.3,33.2,4.0,39.20,39.20,130.60,241.60,313.50,385.40,489.90,8.83
23-5-2022 13:00,0.0,0.269,7.92,62.2,33.3,4.1,39.20,39.20,130.60,241.60,313.50,385.40,489.90,9.32
23-5-2022 14:00,0.0,0.270,7.93,62.1,33.4,4.1,39.20,39.20,130.60,241.60,313.50,385.40,489.90,9.63
23-5-2022 15:00,0.0,0.271,7.93,62.0,33.5,4.1,39.20,39.20,130.60,241.60,313.50,385.40,489.90,10.00
23-5-2022 16:00,78.4,0.272,7.94,61.9,33.7,4.1,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
23-5-2022 17:00,0.0,0.273,7.94,61.7,33.8,4.1,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
23-5-2022 18:00,0.0,0.275,7.95,61.6,33.9,4.2,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
23-5-2022 19:00,0.0,0.276,7.96,61.5,34.0,4.2,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
23-5-2022 20:00,0.0,0.277,7.96,61.4,34.2,4.2,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
23-5-2022 21:00,0.0,0.278,7.97,61.3,34.3,4.2,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
23-5-2022 22:00,0.0,0.280,7.98,61.2,34.4,4.3,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
23-5-2022 23:00,0.0,0.281,7.98,61.1,34.5,4.3,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 00:00,0.0,0.282,7.99,61.0,34.7,4.3,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 01:00,0.0,0.283,7.99,60.9,34.8,4.3,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 02:00,0.0,0.284,8.00,60.8,34.9,4.3,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 03:00,0.0,0.286,8.01,60.7,35.0,4.4,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 04:00,0.0,0.287,8.01,60.6,35.2,4.4,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 05:00,0.0,0.288,8.02,60.4,35.3,4.4,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 06:00,0.0,0.289,8.02,60.3,35.4,4.4,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 07:00,0.0,0.290,8.03,60.2,35.5,4.4,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 08:00,0.0,0.292,8.04,60.1,35.7,4.5,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 09:00,0.0,0.293,8.04,60.0,35.8,4.5,117.60,117.60,117.60,254.70,352.70,411.50,489.90,10.00
24-5-2022 10:00,26.1,0.294,8.05,59.9,35.9,4.5,104.50,143.70,143.70,235.10,346.10,418.00,489.90,10.01
24-5-2022 11:00,0.0,0.295,8.04,59.4,36.3,4.6,104.50,143.70,143.70,235.10,346.10,418.00,489.90,10.93
24-5-2022 12:00,0.0,0.297,8.04,58.8,36.8,4.6,104.50,143.70,143.70,235.10,346.10,418.00,489.90,11.77
24-5-2022 13:00,0.0,0.298,8.03,58.3,37.2,4.7,104.50,143.70,143.70,235.10,346.10,418.00,489.90,12.09
24-5-2022 14:00,0.0,0.300,8.02,57.7,37.7,4.7,104.50,143.70,143.70,235.10,346.10,418.00,489.90,12.37
24-5-2022 15:00,0.0,0.301,8.02,57.2,38.1,4.8,104.50,143.70,143.70,235.10,346.10,418.00,489.90,12.79
24-5-2022 16:00,52.3,0.303,8.01,56.6,38.6,4.8,78.40,196.00,196.00,196.00,333.10,431.10,489.90,13.00
24-5-2022 17:00,0.0,0.304,8.00,56.1,39.0,4.9,78.40,196.00,196.00,196.00,333.10,431.10,489.90,13.35
24-5-2022 18:00,0.0,0.306,7.99,55.5,39.4,5.0,78.40,196.00,196.00,196.00,333.10,431.10,489.90,13.75
24-5-2022 19:00,0.0,0.307,7.99,55.0,39.9,5.0,78.40,196.00,196.00,196.00,333.10,431.10,489.90,14.16
24-5-2022 20:00,0.0,0.309,7.98,54.4,40.3,5.1,78.40,196.00,196.00,196.00,333.10,431.10,489.90,14.56
24-5-2022 21:00,0.0,0.310,7.97,53.9,40.8,5.1,78.40,196.00,196.00,196.00,333.10,431.10,489.90,14.97
24-5-2022 22:00,0.0,0.312,7.97,53.3,41.2,5.2,78.40,196.00,196.00,196.00,333.10,431.10,489.90,15.37
24-5-2022 23:00,0.0,0.313,7.96,52.8,41.7,5.2,78.40,196.00,196.00,196.00,333.10,431.10,489.90,15.78
25-5-2022 00:00,0.0,0.315,7.95,52.2,42.1,5.3,78.40,196.00,196.00,196.00,333.10,431.10,489.90,16.18
25-5-2022 01:00,0.0,0.316,7.95,51.7,42.6,5.3,78.40,196.00,196.00,196.00,333.10,431.10,489.90,16.61
25-5-2022 02:00,0.0,0.318,7.94,51.1,43.0,5.4,78.40,196.00,196.00,196.00,333.10,431.10,489.90,17.16
25-5-2022 03:00,0.0,0.319,7.93,50.6,43.4,5.5,78.40,196.00,196.00,196.00,333.10,431.10,489.90,17.47
25-5-2022 04:00,0.0,0.321,7.92,50.0,43.9,5.5,78.40,196.00,196.00,196.00,333.10,431.10,489.90,17.89
25-5-2022 05:00,0.0,0.322,7.92,49.5,44.3,5.6,78.40,196.00,196.00,196.00,333.10,431.10,489.90,18.31
25-5-2022 06:00,0.0,0.324,7.91,48.9,44.8,5.6,78.40,196.00,196.00,196.00,333.10,431.10,489.90,18.73
25-5-2022 07:00,0.0,0.325,7.90,48.4,45.2,5.7,78.40,196.00,196.00,196.00,333.10,431.10,489.90,19.15
25-5-2022 08:00,0.0,0.327,7.90,47.8,45.7,5.7,78.40,196.00,196.00,196.00,333.10,431.10,489.90,19.57
25-5-2022 09:00,0.0,0.328,7.89,47.3,46.1,5.8,78.40,196.00,196.00,196.00,333.10,431.10,489.90,19.99
25-5-2022 10:00,45.7,0.328,7.89,47.5,46.0,5.8,98.00,202.50,241.70,241.70,333.10,444.10,516.00,20.39
25-5-2022 11:00,0.0,0.328,7.89,47.6,45.8,5.8,98.00,202.50,241.70,241.70,333.10,444.10,516.00,21.87
25-5-2022 12:00,0.0,0.327,7.89,47.8,45.7,5.8,98.00,202.50,241.70,241.70,333.10,444.10,516.00,23.52
25-5-2022 13:00,0.0,0.327,7.89,47.9,45.5,5.8,98.00,202.50,241.70,241.70,333.10,444.10,516.00,23.81
25-5-2022 14:00,0.0,0.327,7.90,48.1,45.4,5.8,98.00,202.50,241.70,241.70,333.10,444.10,516.00,23.71
25-5-2022 15:00,0.0,0.327,7.90,48.2,45.2,5.7,98.00,202.50,241.70,241.70,333.10,444.10,516.00,24.25
25-5-2022 16:00,91.5,0.326,7.90,48.4,45.1,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,24.75
25-5-2022 17:00,0.0,0.326,7.90,48.5,44.9,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,25.64
25-5-2022 18:00,0.0,0.326,7.90,48.7,44.8,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,26.77
25-5-2022 19:00,0.0,0.326,7.90,48.8,44.6,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,27.41
25-5-2022 20:00,0.0,0.325,7.90,49.0,44.5,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,27.75
25-5-2022 21:00,0.0,0.325,7.90,49.2,44.4,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,25.89
25-5-2022 22:00,0.0,0.325,7.91,49.3,44.2,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,23.81
25-5-2022 23:00,0.0,0.325,7.91,49.5,44.1,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,22.09
26-5-2022 00:00,0.0,0.325,7.91,49.6,43.9,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,21.33
26-5-2022 01:00,0.0,0.324,7.91,49.8,43.8,5.7,137.20,215.60,333.20,333.20,333.20,470.30,568.30,22.86
26-5-2022 02:00,0.0,0.324,7.91,49.9,43.6,5.6,137.20,215.60,333.20,333.20,333.20,470.30,568.30,25.06
26-5-2022 03:00,0.0,0.324,7.91,50.1,43.5,5.6,137.20,215.60,333.20,333.20,333.20,470.30,568.30,26.77
26-5-2022 04:00,0.0,0.324,7.91,50.2,43.3,5.6,137.20,215.60,333.20,333.20,333.20,470.30,568.30,28.06
26-5-2022 05:00,0.0,0.323,7.91,50.4,43.2,5.6,137.20,215.60,333.20,333.20,333.20,470.30,568.30,29.28
26-5-2022 06:00,0.0,0.323,7.91,50.5,43.0,5.6,137.20,215.60,333.20,333.20,333.20,470.30,568.30,29.50
26-5-2022 07:00,0.0,0.323,7.92,50.7,42.9,5.6,137.20,215.60,333.20,333.20,333.20,470.30,568.30,29.58
26-5-2022 08:00,0.0,0.323,7.92,50.8,42.7,5.6,137.20,215.60,333.20,333.20,333.20,470.30,568.30,29.27
26-5-2022 09:00,0.0,0.322,7.92,51.0,42.6,5.6,137.20,215.60,333.20,333.20,333.20,470.30,568.30,28.16
26-5-2022 10:00,0.0,0.322,7.92,51.2,42.5,5.6,91.50,189.50,294.00,333.20,333.20,424.60,535.60,26.95
26-5-2022 11:00,0.0,0.322,7.92,51.3,42.3,5.6,91.50,189.50,294.00,333.20,333.20,424.60,535.60,24.80
26-5-2022 12:00,0.0,0.322,7.92,51.5,42.2,5.6,91.50,189.50,294.00,333.20,333.20,424.60,535.60,23.24
26-5-2022 13:00,0.0,0.321,7.92,51.6,42.0,5.5,91.50,189.50,294.00,333.20,333.20,424.60,535.60,22.78
26-5-2022 14:00,0.0,0.321,7.92,51.8,41.9,5.5,91.50,189.50,294.00,333.20,333.20,424.60,535.60,21.60
26-5-2022 15:00,0.0,0.321,7.92,51.9,41.7,5.5,91.50,189.50,294.00,333.20,333.20,424.60,535.60,21.00
26-5-2022 16:00,0.0,0.321,7.93,52.1,41.6,5.5,0.00,137.20,215.60,333.20,333.20,333.20,470.30,20.97
26-5-2022 17:00,0.0,0.321,7.93,52.2,41.4,5.5,0.00,137.20,215.60,333.20,333.20,333.20,470.30,19.97
26-5-2022 18:00,0.0,0.320,7.93,52.4,41.3,5.5,0.00,137.20,215.60,333.20,333.20,333.20,470.30,19.09
